Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
Mini,Cooper S,1.6,2008,185000.0,Düz,Benzin,Hatchback/3,Gri (Gümüş),Önden Çekiş,650000.0,1598.0,175.0,0,4
Mini,Cooper S,1.6,2005,291000.0,Düz,Benzin,Hatchback/3,Gri (metalik),Önden Çekiş,515000.0,1598.0,170.0,0,10
Mini,Cooper S,1.6,2009,193000.0,Otomatik,Benzin,Hatchback/3,Gri,Önden Çekiş,700000.0,1598.0,175.0,2,0
Mini,Cooper,1.6,2004,282000.0,Yarı Otomatik,Benzin,Station wagon,Yeşil,Önden Çekiş,420000.0,1598.0,115.0,0,1
Mini,Cooper S,1.6,2008,195000.0,Otomatik,Benzin,Hatchback/3,Siyah,Önden Çekiş,817500.0,1700.5,213.0,0,0
Mini,Cooper S,1.6,2004,262000.0,Düz,LPG & Benzin,Hatchback/3,Turuncu,Önden Çekiş,490000.0,1598.0,163.0,0,0
Mini,One,1.6,2002,286000.0,Düz,Benzin,Hatchback/3,Siyah,Önden Çekiş,495000.0,1598.0,90.0,0,1
Mini,Cooper S,1.6,2011,153000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,1140000.0,1598.0,184.0,0,0
Mini,Cooper S,1.6,2006,284000.0,Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,520000.0,1598.0,175.0,0,2
Mini,Cooper,1.6,2008,84733.0,Otomatik,Benzin,Hatchback/3,Bej,Önden Çekiş,750000.0,1598.0,115.0,0,0
Mini,Cooper S,1.6,2010,175000.0,Otomatik,Benzin,Hatchback/3,Mavi,Önden Çekiş,720000.0,1598.0,184.0,0,7
Mini,One,1.6,2011,280000.0,Düz,Benzin,-,Siyah,Önden Çekiş,520000.0,1598.0,90.0,0,0
Mini,Cooper,1.6 Baker Street,2012,140000.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,750000.0,1598.0,122.0,2,3
Mini,Cooper S,1.6 Cabrio,2012,120000.0,Otomatik,Benzin,Cabrio,Gri,Önden Çekiş,1350000.0,1500.5,163.0,0,0
Mini,Cooper S,1.6 Cabrio,2012,100000.0,Otomatik,Benzin,Cabrio,Siyah,Önden Çekiş,1181000.0,1500.5,163.0,1,4
Mini,Cooper,1.6 Cabrio,2005,219000.0,Düz,Benzin,-,Siyah,Önden Çekiş,595000.0,1598.0,115.0,1,2
Mini,Cooper,1.6 Cabrio,2012,108000.0,Otomatik,Benzin,Cabrio,Gri,Önden Çekiş,990000.0,1500.5,113.0,0,0
Mini,Cooper,1.6 Cabrio,2013,110000.0,Otomatik,Benzin,Cabrio,Kırmızı,Önden Çekiş,990000.0,1500.5,113.0,0,3
Mini,Cooper S,1.6 Cabrio,2004,194000.0,Düz,LPG & Benzin,-,Kırmızı,Önden Çekiş,465000.0,1598.0,170.0,1,2
Mini,Cooper S,1.6 Cabrio,2012,130000.0,Otomatik,Benzin,Cabrio,Kırmızı,Önden Çekiş,940000.0,1500.5,163.0,0,0
Mini,Cooper,1.6 Cabrio,2009,250000.0,Düz,Benzin,Cabrio,Beyaz,Önden Çekiş,710000.0,1598.0,115.0,2,0
Mini,Cooper,1.6 Cabrio,2005,227000.0,Düz,Benzin,-,Lacivert,Önden Çekiş,470000.0,1598.0,115.0,0,0
Mini,Cooper S,1.6 Cabrio,2006,185200.0,Düz,Benzin,-,Siyah,Önden Çekiş,609000.0,1598.0,170.0,0,10
Mini,Cooper S,1.6 Coupe,2012,130000.0,Düz,Benzin,Coupe,Beyaz,Önden Çekiş,985000.0,1598.0,184.0,1,3
Mini,Cooper,1.6 Coupe,2009,269000.0,Otomatik,Benzin,Coupe,Siyah,Önden Çekiş,732500.0,1500.5,113.0,0,0
Mini,Cooper S,1.6 Coupe,2013,164000.0,Otomatik,Benzin,Coupe,Mavi,4WD (Sürekli),1225000.0,1700.5,188.0,0,0
Mini,Cooper,1.6 D,2013,220000.0,Düz,Dizel,Hatchback/3,Kırmızı,Önden Çekiş,710000.0,1598.0,112.0,0,0
Mini,Cooper,1.6 D,2012,255000.0,Düz,Dizel,Hatchback/3,Bej,Önden Çekiş,680000.0,1598.0,112.0,0,0
Mini,Cooper,1.6 D,2012,283000.0,Düz,Dizel,Hatchback/3,Kırmızı,Önden Çekiş,630000.0,1598.0,112.0,0,0
Mini,Cooper,1.6 D,2013,158500.0,Düz,Dizel,Hatchback/3,Beyaz,Önden Çekiş,729000.0,1598.0,112.0,1,0
Mini,Cooper S,1.6 Roadster,2012,164000.0,Düz,Benzin,-,Siyah,Önden Çekiş,1225000.0,1598.0,122.0,0,0
Mini,Cooper Clubman,1.6 S,2008,255000.0,Düz,Benzin,Station wagon,Bej,Önden Çekiş,705000.0,1598.0,175.0,0,2
Mini,Cooper,1.6 Türkiye Paketi,2013,167000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,900000.0,1598.0,122.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2005,270000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,,500000.0,1500.5,110.0,0,12
Mini,Cooper,1.6 Türkiye Paketi,2009,148000.0,Otomatik,Benzin,Hatchback/3,Siyah,Önden Çekiş,850000.0,1598.0,120.0,1,1
Mini,Cooper,1.6 Türkiye Paketi,2007,200000.0,Düz,Benzin,Hatchback/3,Yeşil,Önden Çekiş,615000.0,1598.0,120.0,1,0
Mini,Cooper,1.6 Türkiye Paketi,2012,230000.0,Düz,Dizel,Hatchback/3,Kırmızı,Önden Çekiş,650000.0,1500.5,113.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2004,208000.0,Düz,Benzin,Hatchback/3,Yeşil,Önden Çekiş,410000.0,1598.0,115.0,0,12
Mini,Cooper,1.6 Türkiye Paketi,2008,190000.0,Otomatik,Benzin,-,Bej,Önden Çekiş,650000.0,1598.0,115.0,1,3
Mini,Cooper,1.6 Türkiye Paketi,2009,246000.0,Düz,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,570000.0,1598.0,120.0,0,12
Mini,Cooper,1.6 Türkiye Paketi,2012,138000.0,Düz,Dizel,Hatchback/3,Kırmızı,Önden Çekiş,890000.0,1500.5,113.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2012,125000.0,Düz,Dizel,Hatchback/3,Beyaz,Önden Çekiş,629000.0,1500.5,113.0,0,5
Mini,Cooper,1.6 Türkiye Paketi,2008,186000.0,Otomatik,Benzin,Hatchback/3,Şampanya,Önden Çekiş,585000.0,1598.0,120.0,1,4
Mini,Cooper,1.6 Türkiye Paketi,2013,144500.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,940000.0,1598.0,122.0,0,4
Mini,Cooper,1.6 Türkiye Paketi,2003,218500.0,Otomatik,Benzin,Hatchback/3,Gri (metalik),Önden Çekiş,450000.0,1598.0,115.0,0,3
Mini,Cooper,1.6 Türkiye Paketi,2004,195000.0,Düz,Benzin,-,Siyah,Önden Çekiş,460000.0,1598.0,115.0,0,5
Mini,Cooper,1.6 Türkiye Paketi,2011,72000.0,Otomatik,Benzin,Hatchback/3,Turuncu,Önden Çekiş,1080000.0,1598.0,120.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2002,302000.0,Düz,LPG & Benzin,Hatchback/3,Kırmızı,Önden Çekiş,550000.0,1598.0,115.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2011,103000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,995000.0,1598.0,120.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2009,82500.0,Otomatik,Benzin,-,Beyaz,Önden Çekiş,1100000.0,1598.0,115.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2003,207000.0,Otomatik,Benzin,Hatchback/3,Bordo,Önden Çekiş,591000.0,1598.0,115.0,0,2
Mini,Cooper,1.6 Türkiye Paketi,2011,170000.0,Otomatik,Benzin,Hatchback/3,Kahverengi,Önden Çekiş,875000.0,1598.0,120.0,0,7
Mini,Cooper,1.6 Türkiye Paketi,2009,180000.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,780000.0,1598.0,120.0,0,3
Mini,Cooper,1.6 Türkiye Paketi,2006,320000.0,Otomatik,LPG & Benzin,Hatchback/3,Kırmızı,Önden Çekiş,519000.0,1598.0,115.0,0,2
Mini,Cooper,1.6 Türkiye Paketi,2008,190000.0,Otomatik,Benzin,Hatchback/3,Siyah,Önden Çekiş,550000.0,1598.0,120.0,1,7
Mini,Cooper,1.6 Türkiye Paketi,2011,213000.0,Düz,Benzin,Coupe,Kırmızı,Önden Çekiş,725000.0,1598.0,122.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2008,162000.0,Otomatik,LPG & Benzin,Hatchback/3,Sarı,Önden Çekiş,670000.0,1598.0,120.0,0,4
Mini,Cooper,1.6 Türkiye Paketi,2011,145500.0,Otomatik,Benzin,Hatchback/3,Beyaz,Önden Çekiş,840000.0,1598.0,120.0,0,2
Mini,Cooper,1.6 Türkiye Paketi,2008,190000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,640000.0,1598.0,120.0,0,12
Mini,Cooper,1.6 Türkiye Paketi,2006,137000.0,Otomatik,Benzin,Hatchback/3,Mavi,Önden Çekiş,595000.0,1598.0,115.0,1,4
Mini,Cooper,1.6 Türkiye Paketi,2012,180000.0,Otomatik,Benzin,Hatchback/3,Mavi,Önden Çekiş,795000.0,1598.0,122.0,0,6
Mini,Cooper,1.6 Türkiye Paketi,2006,165000.0,Otomatik,Benzin,Hatchback/3,Siyah,Önden Çekiş,790000.0,1598.0,115.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2003,208000.0,Düz,Benzin,Hatchback/3,Lacivert,Önden Çekiş,450000.0,1598.0,115.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2003,232052.0,Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,430000.0,1598.0,115.0,1,11
Mini,Cooper,1.6 Türkiye Paketi,2008,378000.0,Otomatik,Benzin,Hatchback/3,Siyah,Önden Çekiş,615000.0,1598.0,120.0,1,1
Mini,Cooper,1.6 Türkiye Paketi,2012,92400.0,Otomatik,Benzin,Hatchback/5,Beyaz,,1150000.0,1500.5,110.0,0,0
Mini,Cooper,1.6 Türkiye Paketi,2011,240000.0,Otomatik,Benzin,Hatchback/3,Bej,Önden Çekiş,760000.0,1598.0,120.0,0,3
Mini,Cooper,1.6 Türkiye Paketi,2011,189000.0,Otomatik,Benzin,Hatchback/3,Bej,Önden Çekiş,699000.0,1598.0,120.0,1,4
Mini,Cooper,1.6 Türkiye Paketi,2002,310000.0,Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,520000.0,1598.0,115.0,2,0
Mini,Cooper,1.6 Türkiye Paketi,2004,299000.0,Düz,Benzin,Hatchback/3,Kırmızı,,500000.0,1500.5,110.0,2,10
Mini,Cooper,1.6 Türkiye Paketi,2012,198000.0,Otomatik,Benzin,Hatchback/5,Beyaz,,820000.0,1500.5,110.0,1,2
Mini,Cooper,1.6 Türkiye Paketi,2011,145000.0,Otomatik,Benzin,Hatchback/3,Gri,Önden Çekiş,1050000.0,1598.0,120.0,0,1
Mini,Cooper,1.6 Türkiye Paketi,2011,200000.0,Otomatik,Benzin,Hatchback/3,Yeşil,Önden Çekiş,710000.0,1598.0,120.0,1,4
Mini,Cooper Clubman,2.0,2023,10177.0,Otomatik,Benzin,Station wagon,Siyah,4WD (Sürekli),3300000.0,1998.0,306.0,0,0
Mini,Cooper,2.0,2025,6001.0,Otomatik,Benzin,Hatchback/3,Yeşil,Önden Çekiş,4319000.0,1900.5,238.0,0,0
Mini,Cooper S,2.0,2014,103000.0,Otomatik,Benzin,Hatchback/3,Kırmızı,Önden Çekiş,2300000.0,1900.5,188.0,0,0
Mini,Cooper S,2.0 Favoured,2025,6558.0,Otomatik,Benzin,Hatchback/3,Yeşil,Önden Çekiş,4171000.0,1998.0,204.0,0,0
Mini,John Cooper,2.0 Works,2018,97000.0,Otomatik,Benzin,Hatchback/3,Gri,Önden Çekiş,2490000.0,1900.5,238.0,0,0
Mini,John Cooper,2.0 Works Iconic,2023,6099.0,Otomatik,Benzin,Station wagon,Yeşil,4WD (Sürekli),4250000.0,1998.0,306.0,0,0
Mini,Cooper,SE,2023,31150.0,Otomatik,Elektrik,Hatchback/3,Gri,Önden Çekiş,1675000.0,1500.5,184.0,0,0
Mini,Cooper,SE,2023,23135.0,Otomatik,Elektrik,Hatchback/3,Beyaz,Önden Çekiş,1555000.0,1500.5,184.0,0,0
Mini,Cooper,SE,2020,95000.0,Otomatik,Elektrik,Hatchback/3,Gri,Önden Çekiş,1415000.0,1300.5,188.0,0,0
Mini,Cooper,SE,2023,32000.0,Otomatik,Elektrik,Hatchback/3,Gri,Önden Çekiş,1670000.0,1500.5,184.0,0,0
Mini,Cooper,SE,2023,62615.0,Otomatik,Elektrik,Hatchback/3,Gri,Önden Çekiş,1420000.0,1500.5,184.0,0,0
Mini,Cooper,SE,2020,34000.0,Otomatik,Elektrik,Hatchback/3,Gri,Önden Çekiş,1450000.0,1300.5,188.0,0,0
Mini,Cooper,SE,2023,25000.0,Otomatik,Elektrik,Hatchback/3,Gri,Önden Çekiş,1680000.0,1500.5,184.0,0,0
Mini,Cooper,SE,2022,48500.0,Otomatik,Elektrik,Hatchback/3,Gri (titanyum),Önden Çekiş,1575000.0,1500.5,184.0,0,0
Mitsubishi,Colt,1.1 Inform,2005,244000.0,Düz,Benzin,Hatchback/5,Lacivert,Önden Çekiş,320000.0,1124.0,75.0,0,0
Mitsubishi,Space Star,1.2 CVT,2020,65000.0,Otomatik,Benzin,Hatchback/5,Altın,,950000.0,1500.5,110.0,2,2
Mitsubishi,Space Star,1.2 CVT,2014,144000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,715000.0,1193.0,80.0,0,1
Mitsubishi,Space Star,1.2 CVT,2014,128000.0,Otomatik,Benzin,Hatchback/5,Füme,Önden Çekiş,587500.0,1193.0,80.0,0,3
Mitsubishi,Space Star,1.2 Intense,2022,44500.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,979000.0,1200.0,63.0,0,0
Mitsubishi,Attrage,1.2 Intense,2014,137000.0,Otomatik,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,715000.0,1193.0,80.0,0,0
Mitsubishi,Space Star,1.2 Intense,2019,131000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,865000.0,1200.0,63.0,0,0
Mitsubishi,Space Star,1.2 Intense,2022,90000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,885000.0,1200.0,63.0,1,0
Mitsubishi,Attrage,1.2 Intense,2014,193000.0,Düz,Benzin,Sedan,Beyaz,Önden Çekiş,550000.0,1193.0,80.0,0,2
Mitsubishi,Attrage,1.2 Intense,2014,145000.0,Otomatik,Benzin,Sedan,Beyaz,Önden Çekiş,650000.0,1193.0,80.0,1,0
Mitsubishi,Space Star,1.2 Intense,2022,29100.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,975000.0,1200.0,63.0,0,0
Mitsubishi,Space Star,1.2 Intense,2019,196000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,745000.0,1200.0,63.0,0,6
Mitsubishi,Attrage,1.2 Intense,2014,150000.0,Otomatik,Benzin,Sedan,Mavi (metalik),Önden Çekiş,628000.0,1193.0,80.0,1,6
Mitsubishi,Attrage,1.2 Intense,2014,174000.0,Düz,Benzin,Sedan,Gri (titanyum),Önden Çekiş,600000.0,1193.0,80.0,0,0
Mitsubishi,Attrage,1.2 Intense,2014,74000.0,Düz,Benzin,Sedan,Siyah,Önden Çekiş,649000.0,1193.0,80.0,0,0
Mitsubishi,Attrage,1.2 Intense Plus,2015,112000.0,Otomatik,Benzin,Sedan,Kırmızı,Önden Çekiş,699500.0,1200.0,88.0,0,2
Mitsubishi,Attrage,1.2 Intense Plus,2015,65000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,695000.0,1193.0,80.0,0,8
Mitsubishi,Attrage,1.2 Intense Plus,2015,170000.0,Otomatik,LPG & Benzin,Sedan,Gri (titanyum),Önden Çekiş,600000.0,1193.0,80.0,0,0
Mitsubishi,Space Star,1.2 Invite,2014,105000.0,Düz,Benzin,Hatchback/5,Gri,Önden Çekiş,615000.0,1193.0,80.0,0,0
Mitsubishi,Space Star,1.2 Invite,2014,126000.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,495000.0,1193.0,80.0,1,5
Mitsubishi,Space Star,1.2 Invite,2014,117000.0,Düz,Benzin,Hatchback/5,Füme,Önden Çekiş,515000.0,1193.0,80.0,3,1
Mitsubishi,Space Star,1.2 Invite,2014,124500.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,585000.0,1193.0,80.0,0,2
Mitsubishi,Space Star,1.2 Invite,2014,125000.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,600000.0,1193.0,80.0,0,2
Mitsubishi,Space Star,1.2 Invite,2015,169500.0,Otomatik,Benzin,Hatchback/5,Kırmızı,-,600000.0,1200.0,110.0,1,4
Mitsubishi,Space Star,1.2 MIVEC,2022,47000.0,Otomatik,Benzin,Hatchback/5,Bordo,Önden Çekiş,990000.0,1193.0,71.0,0,0
Mitsubishi,Space Star,1.2 MIVEC,2022,99706.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,930000.0,1193.0,71.0,0,0
Mitsubishi,Space Star,1.2 MIVEC,2021,27000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,840000.0,1193.0,71.0,0,4
Mitsubishi,Lancer,1.3 Comfort,2006,345000.0,Düz,LPG & Benzin,Sedan,Gri (metalik),Önden Çekiş,295000.0,1299.0,82.0,1,6
Mitsubishi,Lancer,1.3 Comfort,2006,280000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,395000.0,1299.0,82.0,0,0
Mitsubishi,Lancer,1.3 Comfort,2005,540000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,290000.0,1299.0,82.0,0,2
Mitsubishi,Space Star,1.3 Comfort,2000,300000.0,Düz,LPG & Benzin,MPV,Mavi,Önden Çekiş,235000.0,1299.0,82.0,0,0
Mitsubishi,Colt,1.3 Elegance,2011,148000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,535000.0,1332.0,95.0,0,7
Mitsubishi,Colt,1.3 Elegance,2012,74000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,750000.0,1300.5,88.0,0,0
Mitsubishi,Colt,1.3 Elegance,2011,143500.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,665000.0,1332.0,95.0,0,3
Mitsubishi,Colt,1.3 Elegance,2011,193000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,475000.0,1332.0,95.0,1,5
Mitsubishi,Colt,1.3 Elegance,2012,105000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,515000.0,1332.0,95.0,1,2
Mitsubishi,Colt,1.3 Elegance,2012,231168.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,600000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Elegance,2011,108000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,620000.0,1332.0,95.0,3,1
Mitsubishi,Colt,1.3 Elegance,2011,193000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,475000.0,1332.0,95.0,1,5
Mitsubishi,Colt,1.3 Elegance,2012,169000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,520000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Elegance,2012,80000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,750000.0,1332.0,95.0,0,4
Mitsubishi,Colt,1.3 Elegance,2012,252000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,472000.0,1332.0,95.0,2,3
Mitsubishi,Colt,1.3 Elegance,2011,186000.0,Otomatik,Benzin,Hatchback/5,Kahverengi,Önden Çekiş,525000.0,1332.0,95.0,0,8
Mitsubishi,Colt,1.3 Elegance,2011,170500.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,535000.0,1332.0,95.0,0,3
Mitsubishi,Colt,1.3 Elegance,2012,108600.0,Otomatik,Benzin,Hatchback/5,Füme,Önden Çekiş,705000.0,1332.0,95.0,0,0
Mitsubishi,Space Star,1.3 GLX,2000,298000.0,Düz,LPG & Benzin,MPV,Lacivert,Önden Çekiş,245000.0,1299.0,86.0,0,8
Mitsubishi,Space Star,1.3 GLX,1999,280120.0,Düz,Benzin,MPV,Mavi,Önden Çekiş,250000.0,1299.0,86.0,0,12
Mitsubishi,Colt,1.3 Instyle,2006,274000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,350000.0,1332.0,95.0,1,4
Mitsubishi,Colt,1.3 Instyle,2005,224000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,425000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Instyle,2005,304000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,317000.0,1332.0,95.0,1,0
Mitsubishi,Colt,1.3 Instyle,2005,264000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,433000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2008,140500.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,485000.0,1332.0,95.0,1,4
Mitsubishi,Colt,1.3 Invite,2008,186000.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,545000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2005,99000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,475000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2008,240000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,335000.0,1332.0,95.0,0,12
Mitsubishi,Colt,1.3 Invite,2007,290000.0,Düz,Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,425000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2006,291000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,460000.0,1332.0,95.0,0,4
Mitsubishi,Colt,1.3 Invite,2009,236400.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,290000.0,1332.0,95.0,0,8
Mitsubishi,Colt,1.3 Invite,2009,201000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,415500.0,1332.0,95.0,0,7
Mitsubishi,Colt,1.3 Invite,2005,326500.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,315000.0,1332.0,95.0,0,12
Mitsubishi,Colt,1.3 Invite,2006,187000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,359900.0,1332.0,95.0,3,8
Mitsubishi,Colt,1.3 Invite,2008,208900.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,389750.0,1332.0,95.0,0,12
Mitsubishi,Colt,1.3 Invite,2005,302124.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,367000.0,1332.0,95.0,2,6
Mitsubishi,Colt,1.3 Invite,2006,198500.0,Düz,LPG & Benzin,Hatchback/5,Turkuaz,Önden Çekiş,350000.0,1332.0,95.0,1,3
Mitsubishi,Colt,1.3 Invite,2011,134000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,635000.0,1332.0,95.0,0,3
Mitsubishi,Colt,1.3 Invite,2008,170000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,465000.0,1332.0,95.0,3,4
Mitsubishi,Colt,1.3 Invite,2006,350000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,275000.0,1332.0,95.0,1,5
Mitsubishi,Colt,1.3 Invite,2007,257000.0,Düz,LPG & Benzin,Hatchback/3,Gri (metalik),Önden Çekiş,305000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2009,200000.0,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),Önden Çekiş,385000.0,1332.0,95.0,0,6
Mitsubishi,Colt,1.3 Invite,2008,164000.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,565000.0,1332.0,95.0,1,5
Mitsubishi,Colt,1.3 Invite,2008,174000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Gri (Gümüş),Önden Çekiş,459000.0,1332.0,95.0,0,8
Mitsubishi,Colt,1.3 Invite,2005,360360.0,Otomatik,LPG & Benzin,Hatchback/5,Yeşil,Önden Çekiş,465465.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2008,265000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,330000.0,1332.0,95.0,3,0
Mitsubishi,Colt,1.3 Invite,2011,237000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,395000.0,1332.0,95.0,1,0
Mitsubishi,Colt,1.3 Invite,2006,244999.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Siyah,Önden Çekiş,310000.0,1332.0,95.0,2,10
Mitsubishi,Colt,1.3 Invite,2009,106325.0,Yarı Otomatik,Benzin,Hatchback/3,Mavi (metalik),Önden Çekiş,615000.0,1332.0,95.0,0,2
Mitsubishi,Colt,1.3 Invite,2006,268000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,355000.0,1332.0,95.0,0,3
Mitsubishi,Colt,1.3 Invite,2005,205000.0,Otomatik,Benzin,Hatchback/5,Füme,Önden Çekiş,387000.0,1332.0,95.0,3,6
Mitsubishi,Colt,1.3 Invite,2011,172000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,510000.0,1332.0,95.0,0,5
Mitsubishi,Colt,1.3 Invite,2009,171000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,609000.0,1332.0,95.0,0,3
Mitsubishi,Colt,1.3 Invite,2009,224000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Gri (Gümüş),Önden Çekiş,390000.0,1332.0,95.0,1,2
Mitsubishi,Colt,1.3 Invite,2008,350000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,390000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2006,285000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,220000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2006,267000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,390000.0,1332.0,95.0,0,0
Mitsubishi,Colt,1.3 Invite,2006,264000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,440000.0,1332.0,95.0,0,6
Mitsubishi,Colt,1.3 Invite,2009,154000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,607000.0,1332.0,95.0,0,4
Mitsubishi,Colt,1.3 Invite,2006,152000.0,Düz,Benzin,Hatchback/5,Lacivert,Önden Çekiş,425000.0,1332.0,95.0,1,5
